6.150000e-001 5.999241e+000 1.959745e+001 4.608938e+002 
6.250000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
6.350000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
6.450000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
6.550000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
6.650000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
6.750000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
6.850000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
6.950000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.050000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.150000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.250000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.350000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.450000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.550000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.650000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.750000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.850000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
7.950000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.050000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.150000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.250000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.350000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.450000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.550000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.650000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.750000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.850000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
8.950000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.050000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.150000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.250000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.350000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.450000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.550000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.650000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.750000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.850000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
9.950000e-001 1.000000e+000 0.000000e+000 1.000000e-002 
